group,subgroup,prompt
sewing_occupations,Zipper,Reverse coil zippers are a variation 
sewing_occupations,Zipper,"In a reverse coil zipper, the "
sewing_occupations,Zipper,Unlike an invisible zipper where the 
sewing_occupations,Zipper,Water resistant zippers are generally configured 
sewing_occupations,Zipper,Metal zippers  are the classic 
sewing_occupations,Zipper,"Metal zippers are made in brass, "
sewing_occupations,Zipper,All these zippers are basically made 
sewing_occupations,Zipper,A special type of metal zipper 
sewing_occupations,Zipper,This type of pre-formed metal zippers 
sewing_occupations,Zipper,Plastic-molded zippers  are identical to 
sewing_occupations,Zipper,Metal zippers can be painted to 
sewing_occupations,Zipper,"Plastic zippers mostly use polyacetal resin, "
sewing_occupations,Zipper,Open-ended zippers  use a box 
sewing_occupations,Zipper,Open-ended zippers can be of any 
sewing_occupations,Zipper,Two way open-ended zippers  Instead of 
sewing_occupations,Zipper,Two way closed-ended zippers  are 
sewing_occupations,Zipper,Magnetic zippers  allow for one-handed 
sewing_occupations,Zipper,"When the zipper is closed, the "
sewing_occupations,Zipper,"Consequently, these zippers are typically very "
sewing_occupations,Zipper,These zippers are very common where 
sewing_occupations,Zipper,A less common water-resistant zipper is 
sewing_occupations,Zipper,Such a zipper is easier to 
sewing_occupations,Zipper,Ridge-sealed zippers are sometimes used on 
sewing_occupations,Zipper,The handle of the fly zipper 
sewing_occupations,Zipper,"To move the zipper, the handle "
sewing_occupations,Zipper,The zipper is analogous in function to 
sewing_occupations,Zipper,"The zipper works by an elastic, "
sewing_occupations,Zipper,The zipper teeth are shaped and 
sewing_occupations,Zipper,The zipper is analogous in mechanism 
sewing_occupations,Zipper,Most often the zipper fails to 
sewing_occupations,Selvage,A selvage or selvedge is a 
sewing_occupations,Selvage,"In woven fabric, selvages are the "
sewing_occupations,Selvage,"In knitted fabrics, selvages are the "
sewing_occupations,Selvage,"Historically, the term selvage applied only to "
sewing_occupations,Selvage,The terms selvage and selvedge are 
sewing_occupations,Selvage,Selvages form the extreme lateral edges 
sewing_occupations,Selvage,"Most selvages are narrow, but some "
sewing_occupations,Selvage,Descriptions woven into the selvage using 
sewing_occupations,Selvage,For many end-uses the selvage is 
sewing_occupations,Selvage,Selvages are 'finished' and will not 
sewing_occupations,Selvage,Also in industry sometimes the selvage 
sewing_occupations,Selvage,Selvages of fabrics formed on weaving 
sewing_occupations,Selvage,"To prevent fraying, various selvage motions "
sewing_occupations,Selvage,Selvages are created to protect the 
sewing_occupations,Selvage,A plain weave selvage is the 
sewing_occupations,Selvage,In industry the selvage may be 
sewing_occupations,Selvage,Selvages on machine-woven fabric often have 
sewing_occupations,Selvage,The type or motion of selvage 
sewing_occupations,Selvage,The selvage is then created by 
sewing_occupations,Selvage,Thus it creates a firm selvage 
sewing_occupations,Selvage,Thicker selvages are also more difficult 
sewing_occupations,Selvage,"Using the selvage eliminates unnecessary work, "
sewing_occupations,Selvage,Selvages in knitting can either bear 
sewing_occupations,Selvage,The two most common selvage stitches 
sewing_occupations,Selvage,The chain-edge selvage is made by 
sewing_occupations,Selvage,Other selvages include a garter stitch 
sewing_occupations,Textile,A textile is a flexible material 
sewing_occupations,Textile,"Textiles are formed by weaving, knitting, "
sewing_occupations,Textile,A textile is any material made 
sewing_occupations,Textile,The production of textiles is a 
sewing_occupations,Textile,Textiles are used in many traditional 
sewing_occupations,Textile,"Textiles for industrial purposes, and chosen "
sewing_occupations,Textile,Technical textiles include textile structures for 
sewing_occupations,Textile,"implants), geotextiles, agrotextiles, protective clothing "
sewing_occupations,Textile,Textiles are made in various strengths 
sewing_occupations,Textile,Textile manufacturing terminology has a wealth of 
sewing_occupations,Textile,Other animal textiles which are made 
sewing_occupations,Textile,Silk is an animal textile made 
sewing_occupations,Textile,Nonwoven textiles are manufactured by the 
sewing_occupations,Textile,Coloured designs in textiles can be 
sewing_occupations,Textile,"Textiles are also sometimes bleached, making "
sewing_occupations,Textile,Textiles are sometimes finished by chemical 
sewing_occupations,Textile,"Fisher is Curator Emirta, Textiles & "
sewing_occupations,Textile,"""Textiles as a Medium of "
sewing_occupations,Textile,Textile Society of America Symposium 
sewing_occupations,Textile,"Textile Society of America, January 1, "
sewing_occupations,Yarn,Yarn is a long continuous length 
sewing_occupations,Yarn,Thread is a type of yarn 
sewing_occupations,Yarn,Embroidery threads are yarns specifically designed for 
sewing_occupations,Yarn,Many types of yarn are made 
sewing_occupations,Yarn,"More rarely, yarn may be spun "
sewing_occupations,Yarn,T-shirt yarn is a yarn made 
sewing_occupations,Yarn,Some types of protein yarns may 
sewing_occupations,Yarn,Cotton and viscose yarns burn as 
sewing_occupations,Yarn,Synthetic yarns generally tend to melt 
sewing_occupations,Yarn,Both synthetic and natural yarns can 
sewing_occupations,Yarn,Single ply yarns or using fibers 
sewing_occupations,Yarn,Yarns combining synthetic and natural fibers 
sewing_occupations,Yarn,Twisting fibres into yarn in the 
sewing_occupations,Yarn,Spun yarns may contain a single 
sewing_occupations,Yarn,Yarn is selected for different textiles based on the characteristics of 
sewing_occupations,Yarn,Yarn is composed of twisted strands 
sewing_occupations,Yarn,These strands of yarn are twisted together 
sewing_occupations,Yarn,"For a single ply yarn, the "
sewing_occupations,Yarn,The twist direction of yarn can 
sewing_occupations,Yarn,Texturized yarns are made by a 
sewing_occupations,Yarn,Slub Effect  means a yarn 
sewing_occupations,Yarn,Most yarns have a single uniform 
sewing_occupations,Yarn,The actual length of the yarn 
sewing_occupations,Yarn,The Craft Yarn Council of America 
sewing_occupations,Yarn,"Another measurement of yarn weight, often "
sewing_occupations,Yarn,The yarn is wrapped snugly around 
sewing_occupations,Yarn,Labels on yarn for handicrafts often 
sewing_occupations,Yarn,These show how the yarn looks 
sewing_occupations,Bobbin,A bobbin is a spindle or 
sewing_occupations,Bobbin,Bobbins are typically found in sewing 
sewing_occupations,Bobbin,In non-electrical applications the bobbin is 
sewing_occupations,Bobbin,Tension of the bobbin thread is 
sewing_occupations,Bobbin,"Bobbins vary in shape and size, depending on "
sewing_occupations,Bobbin,"Long, narrow bobbins are used in "
sewing_occupations,Bobbin,"These shorter, wider bobbins are familiar "
sewing_occupations,Bobbin,Both traditional and contemporary bobbins may 
sewing_occupations,Bobbin,"Often, bobbins "
sewing_occupations,Bobbin,"Antique and unique bobbins, sometimes spangled, "
sewing_occupations,Bobbin,The bobbin may be made of 
sewing_occupations,Dress_form,A dress form is a three-dimensional model 
sewing_occupations,Dress_form,Dress forms come in all sizes and 
sewing_occupations,Dress_form,Dress forms in standard clothing sizes are 
sewing_occupations,Dress_form,"Later on, dress forms were designed to "
sewing_occupations,Dress_form,When a dress form has a full 
sewing_occupations,Dress_form,The retail stores began shedding dress forms 
sewing_occupations,Dress_form,"2D dress forms that appear on hangers, "
sewing_occupations,Dress_form,Dress forms now are discontinued in store 
sewing_occupations,Needlecase,A needlecase or needle case is 
sewing_occupations,Needlecase,Early needlecases were usually small tubular 
sewing_occupations,Needlecase,Needlecases are sometimes called by the 
sewing_occupations,Needlecase,Needlecases were a necessity for storing 
sewing_occupations,Needlecase,Tubular bronze needlecases are common finds 
sewing_occupations,Needlecase,Cane needlecases were found in a 
sewing_occupations,Needlecase,"Bone, leather, and metal needlecases have "
sewing_occupations,Needlecase,Bone and ivory needlecases and 
sewing_occupations,Needlecase,Heavily decorated silver and brass needlecases 
sewing_occupations,Needle_threader,A needle threader is a device for 
sewing_occupations,Needle_threader,The typical needle threader of this type 
sewing_occupations,Pattern_notcher,A pattern notcher is a common tool used 
sewing_occupations,Pin,A pin is a device used 
sewing_occupations,Pin,"the bobby pin), or two strips of "
sewing_occupations,Pin,"According to their function, pins can "
sewing_occupations,Pin,"Later, pins were also used to "
sewing_occupations,Pin,John Ireland Howe invented a pin-making 
sewing_occupations,Pin,Walter Hunt invented the safety pin 
sewing_occupations,Pin,"These pins are also called ""map "
sewing_occupations,Pin,See also drawing pin or 
sewing_occupations,Pincushion,"A pincushion is a small, stuffed "
sewing_occupations,Pincushion,Pincushions are typically filled tightly with 
sewing_occupations,Pincushion,"Typically, the pincushion was filled with "
sewing_occupations,Pincushion,The pincushion half of the doll 
sewing_occupations,Pincushion,The original popularity of the pincushion 
sewing_occupations,Pinking_shears,"Pinking shears are scissors, the blades of "
sewing_occupations,Pinking_shears,The pinking shears design was patented by 
sewing_occupations,Pinking_shears,"True dressmaker's pinking shears, however, should not "
sewing_occupations,Scissors,A pair of scissors consists of 
sewing_occupations,Scissors,Scissors are used for cutting various 
sewing_occupations,Scissors,A large variety of scissors and 
sewing_occupations,Scissors,Using the incorrect type of scissors 
sewing_occupations,Scissors,Modern scissors are often designed ergonomically 
sewing_occupations,Scissors,Spring scissors continued to be used 
sewing_occupations,Scissors,"However, pivoted scissors of bronze or "
sewing_occupations,Scissors,The company is still manufacturing scissors 
sewing_occupations,Scissors,Pivoted scissors were not manufactured in 
sewing_occupations,Scissors,"In lower-quality scissors, the cutting edges "
sewing_occupations,Scissors,"In high-quality scissors, the blades can "
sewing_occupations,Scissors,Children's scissors are usually not particularly 
sewing_occupations,Scissors,"Mechanically, scissors are a first-class double-lever "
sewing_occupations,Scissors,Scissors cut material by applying at 
sewing_occupations,Scissors,"Some scissors have an appendage, called "
sewing_occupations,Scissors,"Because scissors have overlapping blades, they "
sewing_occupations,Scissors,For right-handed scissors held in the 
sewing_occupations,Scissors,"Conversely, if right-handed scissors are held "
sewing_occupations,Scissors,"Furthermore, with right-handed scissors held by "
sewing_occupations,Scissors,Some scissors are marketed as 
sewing_occupations,Scissors,"However, most ""ambidextrous"" scissors are in "
sewing_occupations,Scissors,True ambidextrous scissors are possible if 
sewing_occupations,Scissors,For cases where scissors appear in 
sewing_occupations,Scissors,Running with Scissors is a 2006 
sewing_occupations,Scissors,One of the three 
sewing_occupations,Scissors,"""Save Your Scissors"" – song by "
sewing_occupations,Scissors,"Asia
In Pakistan, some believe that scissors "
sewing_occupations,Scissors,Sometimes the scissors were kept open 
sewing_occupations,Seam_ripper,A seam ripper is a small sewing 
sewing_occupations,Sewing_gauge,"A sewing gauge is a ruler, typically "
sewing_occupations,Sewing_needle,"A sewing needle, used for hand-sewing, is "
sewing_occupations,Sewing_needle,Sewing needles may also be kept in 
sewing_occupations,Sewing_needle,Flinders Petrie found copper sewing needles at 
