group,subgroup,prompt
male,Richard_Emory,Richard Emory had a non-cemetery burial in 
male,Richard_Emory,Richard Emory had just turned 75 years 
male,Roy_Engel,Roy Engel was an American film and 
male,William_Engesser,"William Engesser1 was an American film actor, "
male,Billy_Engle,Billy Engle was an Austrian-born American film 
male,Bradford_English,Bradford English is an American character actor 
male,John_Enos_III,John Enos III is an American film and 
male,Michael_Ensign,In 2009 Michael Ensign was given the 
male,Mike_Epps,Mike Epps was also known in his 
male,Alvin_Epstein,Alvin Epstein was an American actor and 
male,Jeffrey_D._Erb,"Jeffrey D. Erb is an American film producer, "
male,Richard_Erdman,John Richard Erdman was an American character 
male,George_Ernest,George Ernest was an American actor and 
male,Leon_Errol,Leon Errol was an Australian comedian and 
male,Leon_Errol,Leon Errol is well remembered for his 
male,Leon_Errol,RKO kept Leon Errol in the public 
male,Drummond_Erskine,James Drummond Erskine III was an American 
male,Mike_Erwin,"Mike Erwin sometimes credited as Michael Erwin, "
male,Stuart_Erwin,Stuart Erwin was an American actor of 
male,Juan_Escobedo,"Juan Escobedo is an award-winning actor, director "
male,Fred_Esmelton,Fred Esmelton was an Australian-born American film 
male,Ato_Essandoh,Ato Essilfi Bracato Essandoh is an American 
male,Charles_Esten,"Charles Esten Puskar III, known professionally as "
male,Joe_Estevez,"Joe Estevez is the youngest sibling, to "
male,Joe_Estevez,Joe Estevez sounds very similar to his 
male,Erik_Estrada,Erik Estrada was contestant on the second 
male,Philip_Ettinger,Philip Ettinger is an American actor known 
male,Allen_Evangelista,Allen Evangelista is an American actor known 
male,Shakiem_Evans,Shakiem Evans is a stage and screen 
male,Timmy_Everett,"Timmy Everett was an American actor, dancer, "
male,Tom_Everett,Tom Everett is an American actor known 
male,Rex_Everhart,Rex Everhart was an American film and 
male,Jack_La_Rue,Jack La Rue was an American film and 
male,Robert_La_Tourneaux,Robert La Tourneaux was an American actor best 
male,Wilton_Lackaye,Wilton Lackaye was an American stage and 
male,Wilton_Lackaye,He had a son Wilton Lackaye Jr. 
male,Frank_Lackteen,Frank Lackteen was a Lebanese-born American film 
male,Alan_Ladd,I don't think Alan Ladd ever came 
male,Alan_Ladd,"Their only child, Alan Ladd, Jr., was "
male,Alan_Ladd,"Alan Ladd, Jr., is a film executive "
male,Jack_Laird,"Jack Laird was an American screenwriter, producer, "
male,Christopher_Lambert,"For similar reasons, Christopher Lambert threatened to "
male,Mark_Lamos,Mark Lamos is an American theatre and 
male,Charles_Lampkin,"Charles Lampkin was an American actor, musician "
male,Dee_Lampton,Dee Lampton was an American film actor 
male,Paul_Land,"Paul Landers is a German musician, notable "
male,Paul_Land,ESP Eclipse I CTM Paul Landers Signature 
male,Seth_Landau,Seth Landau is an actor/writer/director and former 
male,David_Lander,"David Lander is an American actor, voice "
male,Alan_Landers,Alan Landers was an American male model 
male,Forrest_Landis,"Forrest Landis is an American actor, skateboarder, "
male,Michael_Landon,"Michael Landon was an American actor, writer, "
male,Michael_Landon,"A made-for-TV movie, Michael Landon, the Father "
male,David_Landsberg,"David Landsberg was an American actor, writer, "
male,Nathan_Lane,Nathan Lane is an American actor and 
male,Yuri_Lane,Yuri Lane is a beatboxer especially known 
male,Perry_Lang,"Perry Lang is an American director, writer "
male,Stephen_Lang,Stephen Lang is an American screen and 
male,Glenn_Langan,Glenn Langan was an American character actor 
male,Eric_Lange,Eric Lange is an American television and 
male,Jeff_Langton,Jeff Langton is an American actor and 
male,Jeff_Langton,Jeff Langton has trained world champions of 
male,Paul_Langton,Paul Langton was an American actor perhaps 
male,Frank_Lanning,Frank Lanning was an American actor of 
male,Zachary_Laoutides,Zachary Laoutides is an American film actor 
male,John_Larch,"John Larch, also known as Harry Larch, "
male,George_Larkin,George Larkin was an American film actor 
male,J._Larose,"The Genetic Opera, in which J. Larose "
male,J._Larose,J. Larose played the lead in each; 
male,John_Larroquette,"His paternal grandfather, John Larroquette Sr., was "
male,John_Larroquette,"The John Larroquette Show, named by the "
male,Keith_Larsen,"Keith Larsen was an American actor, screenwriter, "
male,Sydney_Lassick,Sydney Lassick was an American actor perhaps 
male,Dennis_Latos,"Dennis Latos is a Greek-American film director, "
male,Andrew_Lauer,Andrew Lauer(born June 1965) is an American 
male,Charles_Laughton,Charles Laughton was an English stage and 
male,Charles_Laughton,The documentary Charles Laughton Directs The Night 
male,Charles_Laughton,Charles Laughton A Pictorial Treasury of his 
male,Charles_Laughton,Charles Laughton and I. London: Faber and 
male,S._John_Launer,"S. John Launer, was an American television and "
male,Matthew_Laurance,Matthew Laurance is an American film and 
male,Greg_Lauren,"Greg Lauren  is an American actor, "
male,Ed_Lauter,"To honor his work, the Ed Lauter "
male,Adam_LaVorgna,"Adam Lavorgna is an American actor, known "
male,John_Phillip_Law,John Phillip Law was an American film actor.Following 
male,Peter_Lawford,Peter Lawford and Sinatra appeared in Oceans 
male,Mordecai_Lawner,Mordecai Lawner was an American film and 
male,Eddie_Lawrence,"Eddie Lawrence was an American monologist, actor, "
male,Eddie_Lawrence,Eddie Lawrence moved to Paris to study 
male,Eddie_Lawrence,Eddie Lawrence's final gift for the studio 
male,Eddie_Lawrence,Eddie Lawrence was not an actor in 
male,Eddie_Lawrence,Eddie Lawrence continued to perform in clubs 
male,Eddie_Lawrence,"Eddie Lawrence's remaining three films were Blade, "
male,Marc_Lawrence,Marc Lawrence was an American character actor 
male,Mark_Christopher_Lawrence,"Mark Christopher Lawrence is an American character actor, "
male,Scott_Lawrence,Scott Lawrence is an American actor best 
male,Aaron_Lazar,Aaron Lazar is an American artist and 
male,John_LaZar,John LaZar is an American actor of 
male,Justin_Lazard,"Justin Lazard is an American actor, producer, "
male,Bob_Lazarus,Bob Lazarus was an American stand-up comedian 
male,Hal_Le_Roy,"Hal Le Roy was an American dancer, actor, "
male,Britt_Leach,"Britt Leach resides in Sherman Oaks, California "
male,James_Lecesne,"James Lecesne is an American actor, author, "
male,Paul_Leder,"Paul Leder was an American film director, "
male,Paul_Leder,Paul Leder died of lung cancer on 
male,Paul_Leder,Paul Leder was honored at the end 
male,Andrew_J._Lederer,Andrew J. Lederer is a New York-based comedian 
male,Francis_Lederer,Francis Lederer was an Austrian-born American film 
male,Francis_Lederer,Francis Lederer worked until the week before 
male,Bruce_Lee,"Lee Jun-fan, known professionally as Bruce Lee, "
male,Bruce_Lee,"By contrast, according to Bruce Lee, Linda "
male,Bruce_Lee,Most of Bruce Lee's poems are categorized 
male,Bruce_Lee,Mainland Chinese only started watching Bruce Lee 
male,Bruce_Lee,Statue of Bruce Lee:  The day 
male,Bruce_Lee,"As such, the young Bruce Lee grew "
male,Bruce_Lee,wrote the 1975 book Bruce Lee: The 
male,Canada_Lee,Canada Lee was an American actor who 
male,Conan_Lee,Conan Lee Gray is an American singer-songwriter 
male,Davey_Lee,Davey Lee also played the title role 
male,Davey_Lee,"After suffering a stroke, Davey Lee was "
male,Eugene_Gordon_Lee,"Eugene Gordon Lee was an American child actor, "
male,Hoon_Lee,"Tong Hoon Lee is an American stage, "
male,J._Lee,"J. Lee is an American actor, writer "
male,Jason_Scott_Lee,Jason Scott Lee is an American actor and 
male,Mushond_Lee,Mushond Lee is an American actor recognized 
male,Jeff_Kaake,Jeff Kaake  is an American actor 
male,Nicholas_Kadi,Nicholas Kadi is a Turkish-born Iraqi American 
male,Kato_Kaelin,"Brian Gerard Kaelin, known as Kato Kaelin, "
male,David_Kagen,David Kagen is an American film and 
male,Steve_Kahan,Steve Kahan is a retired American character 
male,Kim_Kahana,"Kim Kahana, Sr. is an American actor, "
male,Khalil_Kain,"Khaliloeron Kain, known professionally as Khalil Kain "
male,Jamie_Kaler,Jamie Kaler is an American stand-up comedian 
male,Danny_Kamekona,Danny Kamekona was an American actor who 
male,Stanley_Kamel,"Stanley Kamel was an American actor, best "
male,Milt_Kamen,"Milton Kaiman, better known as Milt Kamen, "
male,Kris_Kamm,"Kris Kamm is an American actor, most "
male,Sean_Kanan,Sean Kanan is an American actor and 
male,Sean_Kanan,"TV
Sean Kanan Talks About His Restless "
male,Paul_Kandel,Paul Kandel is an American musical theatre 
male,Christian_Kane,Christian Kane is an American actor and 
male,Eddie_Kane,Eddie Kane was an American actor who 
male,Matt_Kane,"Matt Kane is an English actor, writer "
male,Whitford_Kane,Whitford Kane was a noted Irish-born American 
male,Whitford_Kane,"""Whitford Kane appeared in a handful of "
male,Whitford_Kane,Whitford Kane died at the age of 
male,Whitford_Kane,Whitford Kane published his autobiography Are we 
male,Benjamin_Kanes,"Benjamin Kanes is an American actor, screenwriter, "
male,Adam_Kantor,Adam Kantor is an American actor and 
male,Lawrence_Kao,"Lawrence Kao is an American actor, best "
male,George_Kapetan,George Kapetan is an American actor who 
male,James_Karen,James Karen was an American character actor 
male,Andy_Karl,Andy Karl is an American actor and 
male,John_Karlen,John Karlen was an American character actor 
male,Richard_Karn,"Richard Karn Wilson is an American actor, "
male,Nick_Karner,"Nick Karner, is an American actor and "
male,Philipp_Karner,"Philipp Karner, is an American actor, writer, "
male,Jay_Karnes,"Jay Karnes is an American actor, best "
male,Roscoe_Karns,Roscoe Karns was an American actor who 
male,Alex_Karras,"By that time, Alex Karras had learned "
male,Robert_Karvelas,Robert Karvelas was an American actor who 
male,Johnny_Kascier,Johnny Kascier was an American actor who 
male,Kevin_Kash,Kevin Kash is a Brooklyn-born actor who 
male,Kevin_Kash,Kevin Kash's songs have been covered by 
male,Adam_Kassen,Adam Kassen is an American independent film 
male,Mark_Kassen,"Mark Kassen is an American actor, director "
male,Johnny_Kastl,"Johnny Kastl is an American actor, best "
male,Kurt_Kasznar,"Kurt Kasznar was an Austrian-American stage, film, "
male,Kurt_Kasznar,"Kurt Kasznar on IMDb
Kurt Kasznar biography, actordatabase.com; "
male,Kurt_Kasznar,Kurt Kasznar from the archive of the 
male,Bernard_Kates,Bernard Kates was an American actor on 
male,David_Bar_Katz,"David Bar Katz is an American screenwriter, playwright, "
male,David_Bar_Katz,The New York Times praised David Bar Katz's 
male,David_Bar_Katz,"""David Bar Katz is an important, incisive, scary, "
male,David_Bar_Katz,The script by David Bar Katz is a 
male,Andy_Kaufman,"ISBN 0-375-50457-5
Keller, Florian, Andy Kaufman: Wrestling with "
male,Andy_Kaufman,"ISBN 158648317X
Margulies, Lynne; Zmuda, Bob, Andy Kaufman, "
male,Andy_Kaufman,"A Year with Andy Kaufman, the Consummate "
male,Andy_Kaufman,"“Waking Andy Kaufman.” by Bill Jensen
Uncle Andy’s "
male,Joseph_Kaufman,Joseph Kaufman was an American silent film 
male,Dominic_Scott_Kay,"Dominic Scott Kay is an American actor, singer "
male,Danny_Kaye,"Danny Kaye was an American actor, singer, "
male,Danny_Kaye,The Secret Life of Danny Kaye combined 
male,Danny_Kaye,He hosted a The Danny Kaye Show 
male,Danny_Kaye,His second Columbia LP album Danny Kaye 
male,Danny_Kaye,UNICEF created the Danny Kaye International Children's 
male,Danny_Kaye,"On June 9, 1986, Danny Kaye was "
male,Danny_Kaye,Danny Kaye was there to accept his 
male,Danny_Kaye,"Literature on Danny Kaye, virtual-history.com; accessed June "
male,Danny_Kaye,"FBI Records: The Vault – Danny Kaye, "
male,Stubby_Kaye,"Bernard Solomon Kotzin, known as Stubby Kaye, "
male,James_Keach,James Keach is an American actor and 
male,Robert_Emmett_Keane,Robert Emmett Keane was an American actor of 
male,Larry_Keating,Then he introduced Larry Keating to Bea 
male,Buster_Keaton,"However, Buster Keaton was always able to "
male,Buster_Keaton,Life with Buster Keaton was an attempt 
male,Buster_Keaton,Buster Keaton's wife Eleanor also was seen 
male,Buster_Keaton,Buster Keaton's last commercial film appearance was 
male,Buster_Keaton,"Film historian Jeffrey Vance wrote:

Buster Keaton's comedy "
male,Buster_Keaton,"A 1957 film biography, The Buster Keaton "
male,Buster_Keaton,"A 1987 documentary, Buster Keaton: A Hard "
male,Buster_Keaton,Filmmaker Mel Brooks has credited Buster Keaton 
male,Buster_Keaton,"Group
Meade, Marion, Buster Keaton: Cut to the "
male,Buster_Keaton,"of Washington/Sayre collection)
Buster Keaton's Silent Shorts by "
male,Joe_Keaton,"As the years went by, Joe Keaton "
male,Steven_Keats,Steven Keats was an American actor who 
male,Don_Keefer,Don Keefer died at the age of 
male,Andrew_Keegan,Andrew Keegan is an American actor best 
male,Noah_Keen,Noah Keen was an American film and 
male,Matt_Keeslar,Matt Keeslar is a retired American actor 
male,Jack_Kehoe,Jack Kehoe was an American film actor 
male,Brian_Keith,"Brian Keith was an American film, television "
male,Brian_Keith,He also starred in The Brian Keith 
male,Ian_Keith,"Ian Keith's 6' 2"" tall frame, dark, "
male,Warren_Keith,Warren Keith Lieberstein is an American writer 
male,Ralph_Kellard,Ralph Kellard was an actor in the 
male,Robert_Kellard,"Robert Kellard, aka Robert Stevens, was an "
male,Robert_Kellard,Robert Kellard graduated from Hollywood High School 
male,Hiram_Keller,"Hiram Keller, born Hiram Keller Undercofler Jr., "
male,Barry_Kelley,Barry Kelley was an actor on Broadway 
male,DeForest_Kelley,"Jackson DeForest Kelley, known to colleagues as "
male,Elijah_Kelley,"Elijah Kelley is an American actor, singer, "
male,Barnet_Kellman,Barnet Kellman is an American television and 
male,Daniel_Hugh_Kelly,"Daniel Hugh Kelly is an American stage, film "
male,David_Patrick_Kelly,David Patrick Kelly is an American actor and 
male,Fred_Norbert_Kelly,"Fred Norbert Kelly was an American choreographer, dancer, "
male,R._Kelly,The R. Kelly album spawned three platinum 
male,R._Kelly,Jay-Z eventually removed R. Kelly halfway through 
male,R._Kelly,"On June 30, 2013, R. Kelly performed "
male,R._Kelly,R. Kelly performed his duet with Lady 
male,R._Kelly,"At midnight on November 17, R. Kelly "
male,R._Kelly,R. Kelly is also planning a tour 
male,R._Kelly,Addressing the Mute R. Kelly social media 
male,R._Kelly,The second season titled Surviving R. Kelly 
male,R._Kelly,R. Kelly has been compared to artists 
male,R._Kelly,"In 2011, R. Kelly performed at a "
male,Thomas_Vincent_Kelly,Thomas Vincent Kelly is an American film and 
male,Ed_Kemmer,Ed Kemmer was an American motion picture 
male,Charles_Kemper,Charles Kemper was an American character actor 
male,Johnny_Kemper,Johnny Kemper was an American bodybuilder and 
male,Alex_Kendrick,"Alex Kendrick is an American film writer, "
male,Alex_Kendrick,"Stallings, Alex Kendrick, comedian Michael Jr., and "
male,Arthur_Kennedy,John Arthur Kennedy was an American stage 
male,Edgar_Kennedy,"In 1930, Edgar Kennedy was featured by "
male,Edgar_Kennedy,"The Edgar Kennedy Series, with its theme "
male,George_Kennedy,George Kennedy and his wife returned to 
male,Jihmi_Kennedy,Jihmi Kennedy is an American actor who 
male,Marklen_Kennedy,"Marklen Kennedy is an American actor, producer, "
male,Page_Kennedy,"Page Kennedy is an American actor, comedian "
male,Page_Kennedy,Page Kennedy was an active and popular 
male,Jack_Kenny,"Jack Kenny is an American writer, director, "
